Hora de muestra;CE05_IP21_552TI289 IP_ANALOGMAP
2022-02-01T04:48:01.864000Z;550,42993097431
2022-02-01T05:48:01.864000Z;546,045766510323
2022-02-01T06:48:01.864000Z;542,998530136069
2022-02-01T07:48:01.864000Z;541,952663900574
2022-02-01T08:48:01.864000Z;531,003557903352
2022-02-01T09:48:01.864000Z;534,712503135467
2022-02-01T10:48:01.864000Z;543,891482606069
2022-02-01T11:48:01.864000Z;544,288553728681
2022-02-01T12:48:01.864000Z;543,479746189286
2022-02-01T13:48:01.864000Z;538,069425984617
2022-02-01T14:48:01.864000Z;540,590880140982
2022-02-01T15:48:01.864000Z;550,210336504457
2022-02-01T16:48:01.864000Z;534,712478139622
2022-02-01T17:48:01.864000Z;537,447506276746
2022-02-01T18:48:01.864000Z;529,477148485274
2022-02-01T19:48:01.864000Z;534,632421621464
2022-02-01T20:48:01.864000Z;534,085265581124
2022-02-01T21:48:01.864000Z;533,530645993264
2022-02-01T22:48:01.864000Z;522,579127630292
2022-02-01T23:48:01.864000Z;522,501595450696
2022-02-02T00:48:01.864000Z;525,587384105359
2022-02-02T01:48:01.864000Z;538,314314936922
2022-02-02T02:48:01.864000Z;543,567489460344
2022-02-02T03:48:01.864000Z;533,912959936765
2022-02-02T04:48:01.864000Z;538,181282702155
2022-02-02T05:48:01.864000Z;533,856765814421
2022-02-02T06:48:01.864000Z;539,390979319305
2022-02-02T07:48:01.864000Z;516,503420383956
2022-02-02T08:48:01.864000Z;507,878753100986
2022-02-02T09:48:01.864000Z;494,179671299349
2022-02-02T10:48:01.864000Z;487,957590823731
2022-02-02T11:48:01.864000Z;480,662151791038
2022-02-02T12:48:01.864000Z;483,128298741111
2022-02-02T13:48:01.864000Z;481,996128871018
2022-02-02T14:48:01.864000Z;480,656012919506
2022-02-02T15:48:01.864000Z;479,423851135507
2022-02-02T16:48:01.864000Z;483,713272505838
2022-02-02T17:48:01.864000Z;493,089364647342
2022-02-02T18:48:01.864000Z;485,623605554095
2022-02-02T19:48:01.864000Z;478,101527569203
2022-02-02T20:48:01.864000Z;474,821247944491
2022-02-02T21:48:01.864000Z;481,648306902384
2022-02-02T22:48:01.864000Z;482,255300891432
2022-02-02T23:48:01.864000Z;487,33374997505
2022-02-03T00:48:01.864000Z;485,578558725731
2022-02-03T01:48:01.864000Z;494,036902225724
2022-02-03T02:48:01.864000Z;505,421208834537
2022-02-03T03:48:01.864000Z;513,183470202406
2022-02-03T04:48:01.864000Z;517,366537503065
2022-02-03T05:48:01.864000Z;527,93640357896
2022-02-03T06:48:01.864000Z;526,710552057097
2022-02-03T07:48:01.864000Z;532,692967119141
2022-02-03T08:48:01.864000Z;524,38836951752
2022-02-03T09:48:01.864000Z;524,457258751024
2022-02-03T10:48:01.864000Z;522,451747448143
2022-02-03T11:48:01.864000Z;525,26549809669
2022-02-03T12:48:01.864000Z;528,925533061762
2022-02-03T13:48:01.864000Z;526,701695366437
2022-02-03T14:48:01.864000Z;532,569255029999
2022-02-03T15:48:01.864000Z;530,896316763556
2022-02-03T16:48:01.864000Z;536,140168611153
2022-02-03T17:48:01.864000Z;534,005208777725
2022-02-03T18:48:01.864000Z;534,692716287062
2022-02-03T19:48:01.864000Z;533,443992723758
2022-02-03T20:48:01.864000Z;518,218612681119
2022-02-03T21:48:01.864000Z;519,344081265644
2022-02-03T22:48:01.864000Z;535,24403078577
2022-02-03T23:48:01.864000Z;527,960671545522
2022-02-04T00:48:01.864000Z;538,971112326466
2022-02-04T01:48:01.864000Z;531,642092707653
2022-02-04T02:48:01.864000Z;532,209426790065
2022-02-04T03:48:01.864000Z;538,787782843496
2022-02-04T04:48:01.864000Z;549,501757323423
2022-02-04T05:48:01.864000Z;545,514035641501
2022-02-04T06:48:01.864000Z;549,291912538824
2022-02-04T07:48:01.864000Z;540,76244156631
2022-02-04T08:48:01.864000Z;547,140142771306
2022-02-04T09:48:01.864000Z;551,117252571744
2022-02-04T10:48:01.864000Z;553,651021866487
2022-02-04T11:48:01.864000Z;560,340189215921
2022-02-04T12:48:01.864000Z;562,020442004081
2022-02-04T13:48:01.864000Z;566,39227011643
2022-02-04T14:48:01.864000Z;567,446341315047
2022-02-04T15:48:01.864000Z;567,133090620375
2022-02-04T16:48:01.864000Z;566,214961525011
2022-02-04T17:48:01.864000Z;564,846358742918
2022-02-04T18:48:01.864000Z;573,769577212737
2022-02-04T19:48:01.864000Z;568,929859916389
2022-02-04T20:48:01.864000Z;565,901509442484
2022-02-04T21:48:01.864000Z;561,94860246144
2022-02-04T22:48:01.864000Z;559,88223714512
2022-02-04T23:48:01.864000Z;569,91592779619
2022-02-05T00:48:01.864000Z;556,69893110868
2022-02-05T01:48:01.864000Z;562,093174322693
2022-02-05T02:48:01.864000Z;573,202743658427
2022-02-05T03:48:01.864000Z;567,118959419122
2022-02-05T04:48:01.864000Z;573,247290804721
2022-02-05T05:48:01.864000Z;572,081325936392
2022-02-05T06:48:01.864000Z;571,763416707695
2022-02-05T07:48:01.864000Z;569,603085121811
2022-02-05T08:48:01.864000Z;573,255425353547
2022-02-05T09:48:01.864000Z;579,980587177903
2022-02-05T10:48:01.864000Z;577,440437198913
2022-02-05T11:48:01.864000Z;562,698197302794
2022-02-05T12:48:01.864000Z;571,705255533221
2022-02-05T13:48:01.864000Z;564,797743972239
2022-02-05T14:48:01.864000Z;569,996652653791
2022-02-05T15:48:01.864000Z;577,066888707413
2022-02-05T16:48:01.864000Z;567,80290892882
2022-02-05T17:48:01.864000Z;573,338142935982
2022-02-05T18:48:01.864000Z;573,38282867534
2022-02-05T19:48:01.864000Z;581,401840953088
2022-02-05T20:48:01.864000Z;596,682356633364
2022-02-05T21:48:01.864000Z;593,327839981682
2022-02-05T22:48:01.864000Z;592,339420906729
2022-02-05T23:48:01.864000Z;587,824040733853
2022-02-06T00:48:01.864000Z;585,571897317085
2022-02-06T01:48:01.864000Z;589,826501599073
2022-02-06T02:48:01.864000Z;592,556031330465
2022-02-06T03:48:01.864000Z;588,725008899724
2022-02-06T04:48:01.864000Z;588,376349923052
2022-02-06T05:48:01.864000Z;582,001064419157
2022-02-06T06:48:01.864000Z;580,820474988255
2022-02-06T07:48:01.864000Z;577,562820817066
2022-02-06T08:48:01.864000Z;582,688532300692
2022-02-06T09:48:01.864000Z;574,136476702634
2022-02-06T10:48:01.864000Z;577,967217961122
2022-02-06T11:48:01.864000Z;578,606219504097
2022-02-06T12:48:01.864000Z;573,6907784853
2022-02-06T13:48:01.864000Z;573,737451887794
2022-02-06T14:48:01.864000Z;571,103906430334
2022-02-06T15:48:01.864000Z;567,796793964409
2022-02-06T16:48:01.864000Z;577,441216362258
2022-02-06T17:48:01.864000Z;575,461789916268
2022-02-06T18:48:01.864000Z;575,641576799669
2022-02-06T19:48:01.864000Z;578,847679365341
2022-02-06T20:48:01.864000Z;578,544517590656
2022-02-06T21:48:01.864000Z;573,488742427002
2022-02-06T22:48:01.864000Z;574,338595862733
2022-02-06T23:48:01.864000Z;576,53936341499
2022-02-07T00:48:01.864000Z;579,786939224594
2022-02-07T01:48:01.864000Z;587,142395425585
2022-02-07T02:48:01.864000Z;585,581186250933
2022-02-07T03:48:01.864000Z;584,652880946573
2022-02-07T04:48:01.864000Z;584,32759178948
2022-02-07T05:48:01.864000Z;590,328224159684
2022-02-07T06:48:01.864000Z;599,484965084493
2022-02-07T07:48:01.864000Z;608,607316327474
2022-02-07T08:48:01.864000Z;601,975814596779
2022-02-07T09:48:01.864000Z;600,749246467298
2022-02-07T10:48:01.864000Z;600,740251181906
2022-02-07T11:48:01.864000Z;601,760219966466
2022-02-07T12:48:01.864000Z;596,890502243385
2022-02-07T13:48:01.864000Z;582,028399409991
2022-02-07T14:48:01.864000Z;592,884450086593
2022-02-07T15:48:01.864000Z;595,447214290287
2022-02-07T16:48:01.864000Z;590,482118259371
2022-02-07T17:48:01.864000Z;586,184503677759
2022-02-07T18:48:01.864000Z;580,736280096629
2022-02-07T19:48:01.864000Z;587,21258811243
2022-02-07T20:48:01.864000Z;588,396385252752
2022-02-07T21:48:01.864000Z;589,732393043627
2022-02-07T22:48:01.864000Z;587,800537326435
2022-02-07T23:48:01.864000Z;589,721247659553
2022-02-08T00:48:01.864000Z;587,524964365857
2022-02-08T01:48:01.864000Z;589,139076895879
2022-02-08T02:48:01.864000Z;582,777640217112
2022-02-08T03:48:01.864000Z;576,077476731208
2022-02-08T04:48:01.864000Z;582,142243225394
2022-02-08T05:48:01.864000Z;583,962831316051
2022-02-08T06:48:01.864000Z;576,889978490192
2022-02-08T07:48:01.864000Z;578,11191819847
2022-02-08T08:48:01.864000Z;585,608127794937
2022-02-08T09:48:01.864000Z;581,490797722761
2022-02-08T10:48:01.864000Z;583,396617525431
2022-02-08T11:48:01.864000Z;588,934668672443
2022-02-08T12:48:01.864000Z;583,364701427602
2022-02-08T13:48:01.864000Z;585,854551607575
2022-02-08T14:48:01.864000Z;584,272506424408
2022-02-08T15:48:01.864000Z;589,314268577439
2022-02-08T16:48:01.864000Z;591,034084710287
2022-02-08T17:48:01.864000Z;591,124692385083
2022-02-08T18:48:01.864000Z;593,399388114025
2022-02-08T19:48:01.864000Z;591,283078086375
2022-02-08T20:48:01.864000Z;593,42209762069
2022-02-08T21:48:01.864000Z;591,994412089729
2022-02-08T22:48:01.864000Z;592,588025396323
2022-02-08T23:48:01.864000Z;588,647829147716
2022-02-09T00:48:01.864000Z;576,89761650794
2022-02-09T01:48:01.864000Z;585,940023327108
2022-02-09T02:48:01.864000Z;594,189866488017
2022-02-09T03:48:01.864000Z;594,595877944054
2022-02-09T04:48:01.864000Z;592,588554300308
2022-02-09T05:48:01.864000Z;592,204723756556
2022-02-09T06:48:01.864000Z;584,855595103875
2022-02-09T07:48:01.864000Z;583,500807836307
2022-02-09T08:48:01.864000Z;580,103874143001
2022-02-09T09:48:01.864000Z;575,170200070571
2022-02-09T10:48:01.864000Z;578,075565818792
2022-02-09T11:48:01.864000Z;576,902117903464
2022-02-09T12:48:01.864000Z;572,893420767947
2022-02-09T13:48:01.864000Z;570,440636776199
2022-02-09T14:48:01.864000Z;561,076120530617
2022-02-09T15:48:01.864000Z;564,878158697561
2022-02-09T16:48:01.864000Z;566,215397175765
2022-02-09T17:48:01.864000Z;572,113832379955
2022-02-09T18:48:01.864000Z;568,390932123686
2022-02-09T19:48:01.864000Z;575,800263504493
2022-02-09T20:48:01.864000Z;570,62103203542
2022-02-09T21:48:01.864000Z;581,074056508123
2022-02-09T22:48:01.864000Z;585,735531362593
2022-02-09T23:48:01.864000Z;587,021942928635
2022-02-10T00:48:01.864000Z;589,008265582446
2022-02-10T01:48:01.864000Z;588,853828987349
2022-02-10T02:48:01.864000Z;592,132180544089
2022-02-10T03:48:01.864000Z;580,588849198212
2022-02-10T04:48:01.864000Z;567,823101827375
2022-02-10T05:48:01.864000Z;571,139540608459
2022-02-10T06:48:01.864000Z;577,021883431792
2022-02-10T07:48:01.864000Z;571,657451792717
2022-02-10T08:48:01.864000Z;567,840681312241
2022-02-10T09:48:01.864000Z;568,215527528265
2022-02-10T10:48:01.864000Z;572,754062471383
2022-02-10T11:48:01.864000Z;570,836712487662
2022-02-10T12:48:01.864000Z;558,795077966238
2022-02-10T13:48:01.864000Z;570,978616158729
2022-02-10T14:48:01.864000Z;575,586090946577
2022-02-10T15:48:01.864000Z;568,626563892468
2022-02-10T16:48:01.864000Z;563,701976976604
2022-02-10T17:48:01.864000Z;563,1669012884
2022-02-10T18:48:01.864000Z;568,59127164602
2022-02-10T19:48:01.864000Z;573,76283307825
2022-02-10T20:48:01.864000Z;569,819649724675
2022-02-10T21:48:01.864000Z;568,171579009675
