"Hora de muestra";"CE05_IP21_552XI115 IP_ANALOGMAP"
"2022-02-05T19:51:45.727000Z";"2,17576704862849"
"2022-02-05T20:51:45.727000Z";"2,1739968347506"
"2022-02-05T21:51:45.727000Z";"2,3061355682032"
"2022-02-05T22:51:45.727000Z";"2,16023419247688"
"2022-02-05T23:51:45.727000Z";"2,16127453604621"
"2022-02-06T00:51:45.727000Z";"2,20242302273475"
"2022-02-06T01:51:45.727000Z";"2,14666367877245"
"2022-02-06T02:51:45.727000Z";"2,17188871969246"
"2022-02-06T03:51:45.727000Z";"2,18089283925111"
"2022-02-06T04:51:45.727000Z";"2,18757760635808"
"2022-02-06T05:51:45.727000Z";"2,17684014498996"
"2022-02-06T06:51:45.727000Z";"2,15472952281399"
"2022-02-06T07:51:45.727000Z";"2,14622655597598"
"2022-02-06T08:51:45.727000Z";"2,19322729849219"
"2022-02-06T09:51:45.727000Z";"2,19278337139265"
"2022-02-06T10:51:45.727000Z";"2,24462205155654"
"2022-02-06T11:51:45.727000Z";"2,18700728242695"
"2022-02-06T12:51:45.727000Z";"2,13378837575956"
"2022-02-06T13:51:45.727000Z";"2,12457983978714"
"2022-02-06T14:51:45.727000Z";"2,10457461146235"
"2022-02-06T15:51:45.727000Z";"2,11272254605861"
"2022-02-06T16:51:45.727000Z";"2,16662627931285"
"2022-02-06T17:51:45.727000Z";"2,23562520133557"
"2022-02-06T18:51:45.727000Z";"2,20071595636023"
"2022-02-06T19:51:45.727000Z";"2,2455500995765"
"2022-02-06T20:51:45.727000Z";"2,19196124080636"
"2022-02-06T21:51:45.727000Z";"2,14023685219907"
"2022-02-06T22:51:45.727000Z";"2,24346709635045"
"2022-02-06T23:51:45.727000Z";"2,20715950844795"
"2022-02-07T00:51:45.727000Z";"2,28371286493629"
"2022-02-07T01:51:45.727000Z";"2,30213810901212"
"2022-02-07T02:51:45.727000Z";"2,31698747675743"
"2022-02-07T03:51:45.727000Z";"2,32048712339902"
"2022-02-07T04:51:45.727000Z";"2,31408873733922"
"2022-02-07T05:51:45.727000Z";"2,31330780759766"
"2022-02-07T06:51:45.727000Z";"2,31090600558315"
"2022-02-07T07:51:45.727000Z";"2,32065839987932"
"2022-02-07T08:51:45.727000Z";"2,29870551854075"
"2022-02-07T09:51:45.727000Z";"2,31467301363763"
"2022-02-07T10:51:45.727000Z";"2,32846740442816"
"2022-02-07T11:51:45.727000Z";"2,29296126558989"
"2022-02-07T12:51:45.727000Z";"2,21780086982915"
"2022-02-07T13:51:45.727000Z";"2,227862986336"
"2022-02-07T14:51:45.727000Z";"2,20486031589664"
"2022-02-07T15:51:45.727000Z";"2,20869057372811"
"2022-02-07T16:51:45.727000Z";"2,15779191842354"
"2022-02-07T17:51:45.727000Z";"2,22542542241718"
"2022-02-07T18:51:45.727000Z";"2,26689554140508"
"2022-02-07T19:51:45.727000Z";"2,26849098733892"
"2022-02-07T20:51:45.727000Z";"2,26420459104265"
"2022-02-07T21:51:45.727000Z";"2,16063882550496"
"2022-02-07T22:51:45.727000Z";"2,208740369124"
"2022-02-07T23:51:45.727000Z";"2,25127692590151"
"2022-02-08T00:51:45.727000Z";"2,26579674931716"
"2022-02-08T01:51:45.727000Z";"2,2849426519837"
"2022-02-08T02:51:45.727000Z";"2,32579489968047"
"2022-02-08T03:51:45.727000Z";"2,32635853203341"
"2022-02-08T04:51:45.727000Z";"2,2536461499591"
"2022-02-08T05:51:45.727000Z";"2,31229672971771"
"2022-02-08T06:51:45.727000Z";"2,33615835920266"
"2022-02-08T07:51:45.727000Z";"2,33388283920633"
